date,gender,city,category,age_rate,count,avg_age,mid_age,crude_rate
2016/5/1,不分縣市,新竹縣,住宅部門售電量(度),75336283,75336283,75336283,75336283,75336283
2016/5/1,不分縣市,苗栗縣,住宅部門售電量(度),72671175,72671175,72671175,72671175,72671175
2016/5/1,不分縣市,彰化縣,住宅部門售電量(度),167560505,167560505,167560505,167560505,167560505
2016/5/1,不分縣市,南投縣,住宅部門售電量(度),56416243,56416243,56416243,56416243,56416243
2016/5/1,不分縣市,雲林縣,住宅部門售電量(度),96260667,96260667,96260667,96260667,96260667
2016/5/1,不分縣市,嘉義縣,住宅部門售電量(度),65897340,65897340,65897340,65897340,65897340
2016/5/1,不分縣市,屏東縣,住宅部門售電量(度),122944102,122944102,122944102,122944102,122944102
2016/5/1,不分縣市,台東縣,住宅部門售電量(度),26453732,26453732,26453732,26453732,26453732
2016/5/1,不分縣市,花蓮縣,住宅部門售電量(度),42589791,42589791,42589791,42589791,42589791
2016/5/1,不分縣市,基隆市,住宅部門售電量(度),46915170,46915170,46915170,46915170,46915170
2016/5/1,不分縣市,新竹市,住宅部門售電量(度),71490663,71490663,71490663,71490663,71490663
2016/5/1,不分縣市,嘉義市,住宅部門售電量(度),39091440,39091440,39091440,39091440,39091440
2016/5/1,不分縣市,澎湖縣,住宅部門售電量(度),12952072,12952072,12952072,12952072,12952072
2016/5/1,不分縣市,金門縣,住宅部門售電量(度),7913772,7913772,7913772,7913772,7913772
2016/5/1,不分縣市,連江縣,住宅部門售電量(度),980082,980082,980082,980082,980082
2016/4/1,不分縣市,新北市,住宅部門售電量(度),568024229,568024229,568024229,568024229,568024229
2016/4/1,不分縣市,台北市,住宅部門售電量(度),366020129,366020129,366020129,366020129,366020129
2016/4/1,不分縣市,桃園市,住宅部門售電量(度),347341688,347341688,347341688,347341688,347341688
2016/4/1,不分縣市,台中市,住宅部門售電量(度),383516415,383516415,383516415,383516415,383516415
2016/4/1,不分縣市,台南市,住宅部門售電量(度),253134988,253134988,253134988,253134988,253134988
2016/4/1,不分縣市,高雄市,住宅部門售電量(度),320218386,320218386,320218386,320218386,320218386
2016/4/1,不分縣市,宜蘭縣,住宅部門售電量(度),58772087,58772087,58772087,58772087,58772087
2016/4/1,不分縣市,新竹縣,住宅部門售電量(度),83759632,83759632,83759632,83759632,83759632
2016/4/1,不分縣市,苗栗縣,住宅部門售電量(度),60907594,60907594,60907594,60907594,60907594
2016/4/1,不分縣市,彰化縣,住宅部門售電量(度),163283988,163283988,163283988,163283988,163283988
2016/4/1,不分縣市,南投縣,住宅部門售電量(度),68465452,68465452,68465452,68465452,68465452
2016/4/1,不分縣市,雲林縣,住宅部門售電量(度),89156931,89156931,89156931,89156931,89156931
2016/4/1,不分縣市,嘉義縣,住宅部門售電量(度),58595902,58595902,58595902,58595902,58595902
2016/4/1,不分縣市,屏東縣,住宅部門售電量(度),101734131,101734131,101734131,101734131,101734131
2016/4/1,不分縣市,台東縣,住宅部門售電量(度),27873046,27873046,27873046,27873046,27873046
2016/4/1,不分縣市,花蓮縣,住宅部門售電量(度),43549730,43549730,43549730,43549730,43549730
2016/4/1,不分縣市,基隆市,住宅部門售電量(度),55368426,55368426,55368426,55368426,55368426
2016/4/1,不分縣市,新竹市,住宅部門售電量(度),64408889,64408889,64408889,64408889,64408889
2016/4/1,不分縣市,嘉義市,住宅部門售電量(度),36144004,36144004,36144004,36144004,36144004
2016/4/1,不分縣市,澎湖縣,住宅部門售電量(度),10570344,10570344,10570344,10570344,10570344
2016/4/1,不分縣市,金門縣,住宅部門售電量(度),6063176,6063176,6063176,6063176,6063176
2016/4/1,不分縣市,連江縣,住宅部門售電量(度),1103419,1103419,1103419,1103419,1103419
2016/3/1,不分縣市,新北市,住宅部門售電量(度),579537322,579537322,579537322,579537322,579537322
2016/3/1,不分縣市,台北市,住宅部門售電量(度),384478917,384478917,384478917,384478917,384478917
2016/3/1,不分縣市,桃園市,住宅部門售電量(度),300386342,300386342,300386342,300386342,300386342
2016/3/1,不分縣市,台中市,住宅部門售電量(度),392364999,392364999,392364999,392364999,392364999
2016/3/1,不分縣市,台南市,住宅部門售電量(度),250712319,250712319,250712319,250712319,250712319
2016/3/1,不分縣市,高雄市,住宅部門售電量(度),400445588,400445588,400445588,400445588,400445588
2016/3/1,不分縣市,宜蘭縣,住宅部門售電量(度),59665200,59665200,59665200,59665200,59665200
2016/3/1,不分縣市,新竹縣,住宅部門售電量(度),74586376,74586376,74586376,74586376,74586376
2016/3/1,不分縣市,苗栗縣,住宅部門售電量(度),71481076,71481076,71481076,71481076,71481076
2016/3/1,不分縣市,彰化縣,住宅部門售電量(度),161364345,161364345,161364345,161364345,161364345
2016/3/1,不分縣市,南投縣,住宅部門售電量(度),56005445,56005445,56005445,56005445,56005445
2016/3/1,不分縣市,雲林縣,住宅部門售電量(度),90315532,90315532,90315532,90315532,90315532
2016/3/1,不分縣市,嘉義縣,住宅部門售電量(度),63386648,63386648,63386648,63386648,63386648
2016/3/1,不分縣市,屏東縣,住宅部門售電量(度),109916925,109916925,109916925,109916925,109916925
2016/3/1,不分縣市,台東縣,住宅部門售電量(度),24866303,24866303,24866303,24866303,24866303
2016/3/1,不分縣市,花蓮縣,住宅部門售電量(度),40072994,40072994,40072994,40072994,40072994
2016/3/1,不分縣市,基隆市,住宅部門售電量(度),46928814,46928814,46928814,46928814,46928814
2016/3/1,不分縣市,新竹市,住宅部門售電量(度),68953616,68953616,68953616,68953616,68953616
2016/3/1,不分縣市,嘉義市,住宅部門售電量(度),36158139,36158139,36158139,36158139,36158139
2016/3/1,不分縣市,澎湖縣,住宅部門售電量(度),12461687,12461687,12461687,12461687,12461687
2016/3/1,不分縣市,金門縣,住宅部門售電量(度),8074999,8074999,8074999,8074999,8074999
2016/3/1,不分縣市,連江縣,住宅部門售電量(度),1049039,1049039,1049039,1049039,1049039
2016/2/1,不分縣市,新北市,住宅部門售電量(度),531883701,531883701,531883701,531883701,531883701
2016/2/1,不分縣市,台北市,住宅部門售電量(度),346532470,346532470,346532470,346532470,346532470
2016/2/1,不分縣市,桃園市,住宅部門售電量(度),324494494,324494494,324494494,324494494,324494494
2016/2/1,不分縣市,台中市,住宅部門售電量(度),360173082,360173082,360173082,360173082,360173082
2016/2/1,不分縣市,台南市,住宅部門售電量(度),239194885,239194885,239194885,239194885,239194885
2016/2/1,不分縣市,高雄市,住宅部門售電量(度),305404189,305404189,305404189,305404189,305404189
2016/2/1,不分縣市,宜蘭縣,住宅部門售電量(度),56638600,56638600,56638600,56638600,56638600
2016/2/1,不分縣市,新竹縣,住宅部門售電量(度),76890268,76890268,76890268,76890268,76890268
2016/2/1,不分縣市,苗栗縣,住宅部門售電量(度),56478551,56478551,56478551,56478551,56478551
2016/2/1,不分縣市,彰化縣,住宅部門售電量(度),151314252,151314252,151314252,151314252,151314252
2016/2/1,不分縣市,南投縣,住宅部門售電量(度),63362402,63362402,63362402,63362402,63362402
2016/2/1,不分縣市,雲林縣,住宅部門售電量(度),79074088,79074088,79074088,79074088,79074088
2016/2/1,不分縣市,嘉義縣,住宅部門售電量(度),53892157,53892157,53892157,53892157,53892157
2016/2/1,不分縣市,屏東縣,住宅部門售電量(度),95474672,95474672,95474672,95474672,95474672
2016/2/1,不分縣市,台東縣,住宅部門售電量(度),26248852,26248852,26248852,26248852,26248852
2016/2/1,不分縣市,花蓮縣,住宅部門售電量(度),40648864,40648864,40648864,40648864,40648864
2016/2/1,不分縣市,基隆市,住宅部門售電量(度),51331286,51331286,51331286,51331286,51331286
2016/2/1,不分縣市,新竹市,住宅部門售電量(度),60262862,60262862,60262862,60262862,60262862
2016/2/1,不分縣市,嘉義市,住宅部門售電量(度),33688518,33688518,33688518,33688518,33688518
2016/2/1,不分縣市,澎湖縣,住宅部門售電量(度),9551595,9551595,9551595,9551595,9551595
2016/2/1,不分縣市,金門縣,住宅部門售電量(度),5725239,5725239,5725239,5725239,5725239
2016/2/1,不分縣市,連江縣,住宅部門售電量(度),1110966,1110966,1110966,1110966,1110966
2016/1/1,不分縣市,新北市,住宅部門售電量(度),539054899,539054899,539054899,539054899,539054899
2016/1/1,不分縣市,台北市,住宅部門售電量(度),363679220,363679220,363679220,363679220,363679220
2016/1/1,不分縣市,桃園市,住宅部門售電量(度),269884491,269884491,269884491,269884491,269884491
2016/1/1,不分縣市,台中市,住宅部門售電量(度),371754208,371754208,371754208,371754208,371754208
2016/1/1,不分縣市,台南市,住宅部門售電量(度),242722292,242722292,242722292,242722292,242722292
2016/1/1,不分縣市,高雄市,住宅部門售電量(度),407253773,407253773,407253773,407253773,407253773
2016/1/1,不分縣市,宜蘭縣,住宅部門售電量(度),55720354,55720354,55720354,55720354,55720354
2016/1/1,不分縣市,新竹縣,住宅部門售電量(度),65791228,65791228,65791228,65791228,65791228
2016/1/1,不分縣市,苗栗縣,住宅部門售電量(度),65207109,65207109,65207109,65207109,65207109
2016/1/1,不分縣市,彰化縣,住宅部門售電量(度),148995922,148995922,148995922,148995922,148995922
2016/1/1,不分縣市,南投縣,住宅部門售電量(度),52146182,52146182,52146182,52146182,52146182
2016/1/1,不分縣市,雲林縣,住宅部門售電量(度),83294345,83294345,83294345,83294345,83294345
2016/1/1,不分縣市,嘉義縣,住宅部門售電量(度),58748580,58748580,58748580,58748580,58748580
2016/1/1,不分縣市,屏東縣,住宅部門售電量(度),110307920,110307920,110307920,110307920,110307920
2016/1/1,不分縣市,台東縣,住宅部門售電量(度),24047006,24047006,24047006,24047006,24047006
2016/1/1,不分縣市,花蓮縣,住宅部門售電量(度),38795511,38795511,38795511,38795511,38795511
2016/1/1,不分縣市,基隆市,住宅部門售電量(度),43114430,43114430,43114430,43114430,43114430
2016/1/1,不分縣市,新竹市,住宅部門售電量(度),63144562,63144562,63144562,63144562,63144562
2016/1/1,不分縣市,嘉義市,住宅部門售電量(度),34389187,34389187,34389187,34389187,34389187
2016/1/1,不分縣市,澎湖縣,住宅部門售電量(度),11719062,11719062,11719062,11719062,11719062
2016/1/1,不分縣市,金門縣,住宅部門售電量(度),7193372,7193372,7193372,7193372,7193372
2016/1/1,不分縣市,連江縣,住宅部門售電量(度),901738,901738,901738,901738,901738
2015/12/1,不分縣市,新北市,住宅部門售電量(度),538947459,538947459,538947459,538947459,538947459
2015/12/1,不分縣市,台北市,住宅部門售電量(度),358554725,358554725,358554725,358554725,358554725
2015/12/1,不分縣市,桃園市,住宅部門售電量(度),307122587,307122587,307122587,307122587,307122587
2015/12/1,不分縣市,台中市,住宅部門售電量(度),383508506,383508506,383508506,383508506,383508506
2015/12/1,不分縣市,台南市,住宅部門售電量(度),264468353,264468353,264468353,264468353,264468353
2015/12/1,不分縣市,高雄市,住宅部門售電量(度),359550360,359550360,359550360,359550360,359550360
2015/12/1,不分縣市,宜蘭縣,住宅部門售電量(度),57390358,57390358,57390358,57390358,57390358
2015/12/1,不分縣市,新竹縣,住宅部門售電量(度),77266176,77266176,77266176,77266176,77266176
2015/12/1,不分縣市,苗栗縣,住宅部門售電量(度),57713572,57713572,57713572,57713572,57713572
2015/12/1,不分縣市,彰化縣,住宅部門售電量(度),159531884,159531884,159531884,159531884,159531884
2015/12/1,不分縣市,南投縣,住宅部門售電量(度),66702138,66702138,66702138,66702138,66702138
2015/12/1,不分縣市,雲林縣,住宅部門售電量(度),86266956,86266956,86266956,86266956,86266956
2015/12/1,不分縣市,嘉義縣,住宅部門售電量(度),57785590,57785590,57785590,57785590,57785590
2015/12/1,不分縣市,屏東縣,住宅部門售電量(度),109056886,109056886,109056886,109056886,109056886
2015/12/1,不分縣市,台東縣,住宅部門售電量(度),27691725,27691725,27691725,27691725,27691725
2015/12/1,不分縣市,花蓮縣,住宅部門售電量(度),43778011,43778011,43778011,43778011,43778011
2015/12/1,不分縣市,基隆市,住宅部門售電量(度),49980680,49980680,49980680,49980680,49980680
2015/12/1,不分縣市,新竹市,住宅部門售電量(度),59795947,59795947,59795947,59795947,59795947
2015/12/1,不分縣市,嘉義市,住宅部門售電量(度),36452817,36452817,36452817,36452817,36452817
2015/12/1,不分縣市,澎湖縣,住宅部門售電量(度),10553459,10553459,10553459,10553459,10553459
2015/12/1,不分縣市,金門縣,住宅部門售電量(度),5375787,5375787,5375787,5375787,5375787
2015/12/1,不分縣市,連江縣,住宅部門售電量(度),1052446,1052446,1052446,1052446,1052446
2015/11/1,不分縣市,新北市,住宅部門售電量(度),650759916,650759916,650759916,650759916,650759916
2015/11/1,不分縣市,台北市,住宅部門售電量(度),444129430,444129430,444129430,444129430,444129430
2015/11/1,不分縣市,桃園市,住宅部門售電量(度),298653970,298653970,298653970,298653970,298653970
2015/11/1,不分縣市,台中市,住宅部門售電量(度),460537717,460537717,460537717,460537717,460537717
2015/11/1,不分縣市,台南市,住宅部門售電量(度),310212651,310212651,310212651,310212651,310212651
2015/11/1,不分縣市,高雄市,住宅部門售電量(度),532995194,532995194,532995194,532995194,532995194
2015/11/1,不分縣市,宜蘭縣,住宅部門售電量(度),61434189,61434189,61434189,61434189,61434189
2015/11/1,不分縣市,新竹縣,住宅部門售電量(度),77502874,77502874,77502874,77502874,77502874
2015/11/1,不分縣市,苗栗縣,住宅部門售電量(度),79323040,79323040,79323040,79323040,79323040
2015/11/1,不分縣市,彰化縣,住宅部門售電量(度),184839835,184839835,184839835,184839835,184839835
2015/11/1,不分縣市,南投縣,住宅部門售電量(度),60201810,60201810,60201810,60201810,60201810
2015/11/1,不分縣市,雲林縣,住宅部門售電量(度),104544599,104544599,104544599,104544599,104544599
2015/11/1,不分縣市,嘉義縣,住宅部門售電量(度),72583153,72583153,72583153,72583153,72583153
2015/11/1,不分縣市,屏東縣,住宅部門售電量(度),137139969,137139969,137139969,137139969,137139969
2015/11/1,不分縣市,台東縣,住宅部門售電量(度),28030354,28030354,28030354,28030354,28030354
2015/11/1,不分縣市,花蓮縣,住宅部門售電量(度),45475878,45475878,45475878,45475878,45475878
2015/11/1,不分縣市,基隆市,住宅部門售電量(度),49450458,49450458,49450458,49450458,49450458
2015/11/1,不分縣市,新竹市,住宅部門售電量(度),77016863,77016863,77016863,77016863,77016863
2015/11/1,不分縣市,嘉義市,住宅部門售電量(度),43363602,43363602,43363602,43363602,43363602
2015/11/1,不分縣市,澎湖縣,住宅部門售電量(度),14170529,14170529,14170529,14170529,14170529
2015/11/1,不分縣市,金門縣,住宅部門售電量(度),8119632,8119632,8119632,8119632,8119632
2015/11/1,不分縣市,連江縣,住宅部門售電量(度),1120960,1120960,1120960,1120960,1120960
2015/10/1,不分縣市,新北市,住宅部門售電量(度),741876919,741876919,741876919,741876919,741876919
2015/10/1,不分縣市,台北市,住宅部門售電量(度),502999991,502999991,502999991,502999991,502999991
2015/10/1,不分縣市,桃園市,住宅部門售電量(度),407825907,407825907,407825907,407825907,407825907
2015/10/1,不分縣市,台中市,住宅部門售電量(度),492612650,492612650,492612650,492612650,492612650
2015/10/1,不分縣市,台南市,住宅部門售電量(度),342412677,342412677,342412677,342412677,342412677
2015/10/1,不分縣市,高雄市,住宅部門售電量(度),455265532,455265532,455265532,455265532,455265532
2015/10/1,不分縣市,宜蘭縣,住宅部門售電量(度),74038925,74038925,74038925,74038925,74038925
